transaction_id,amount,balance_before,time_of_day,day_of_week,transaction_type,recipient_frequency,location_match,device_match,transaction_frequency,account_age_days,balance_after,transaction_velocity,is_fraud
5323,192604.95175975567,15512.541415478516,14,1,Withdrawal,0.8505144218459125,1,1,7,323,-177092.41034427716,5,0
5324,33543.75820208022,43675.112381645034,22,5,Bill Payment,0.5983704931372723,1,1,4,424,10131.354179564813,2,0
5325,32754.21825193455,1897.9822587147332,20,1,Transfer,5.873346443492126,1,1,9,279,-30856.23599321982,1,0
5326,21625.64792562235,27717.41886683655,7,5,Bill Payment,3.63892437162219,1,1,8,144,6091.770941214199,1,0
5327,7820.354035180596,36663.45778952325,1,2,Deposit,2.3247756631590963,1,1,6,754,28843.103754342654,5,0
5328,34050.65948405536,31470.948188744216,7,1,Withdrawal,6.454540232614633,1,1,10,750,-2579.7112953111427,1,0
5329,57021.11243629784,38266.07790311738,22,4,Deposit,3.0410628555523593,1,1,6,668,-18755.034533180456,2,0
5330,669.2840890556198,36558.90059682255,4,3,Bill Payment,3.1285795427972953,1,1,17,986,35889.61650776693,5,0
5331,7498.650314833462,34909.50406250255,1,6,Airtime,0.0793323428820821,0,1,15,818,27410.853747669087,5,0
5332,13228.198224270784,41255.45318535696,9,6,Transfer,1.8990543153673465,1,1,11,396,28027.254961086175,0,0
5333,36766.45690663249,32638.84275402738,22,5,Transfer,0.025236762869678984,0,1,8,300,-4127.614152605111,4,0
5334,239575.05094378177,20718.50621859212,9,1,Bill Payment,12.87507456895245,1,1,10,472,-218856.54472518965,7,0
5335,4705.646129254452,24123.546385814792,3,0,Transfer,1.7402688588521738,0,1,9,627,19417.90025656034,4,0
5336,8136.1819932573135,36119.51435139108,3,1,Deposit,0.9954269856277319,1,1,13,241,27983.332358133768,0,0
5337,7902.478936839915,43938.995453672906,7,6,Transfer,0.47648603436651116,1,1,8,206,36036.51651683299,2,0
5338,4433.500891004378,14338.721241149007,5,5,Withdrawal,0.23879248276715737,1,1,8,786,9905.22035014463,1,0
5339,10999.74104099287,17761.76300258247,14,3,Transfer,10.858183867401966,1,1,9,748,6762.0219615895985,6,0
5340,102909.41764896242,46606.23042175822,17,4,Transfer,0.922697135993362,1,1,8,316,-56303.1872272042,4,0
5341,2676.6706575759254,29347.077828062826,20,6,Deposit,4.804935158748964,1,1,7,168,26670.4071704869,0,0
5342,51825.044206838465,9769.12903961505,21,6,Transfer,5.266542533849064,1,1,12,343,-42055.915167223415,6,0
5343,732.3038620844482,33521.061806706755,7,1,Withdrawal,1.9102893838841788,1,1,15,399,32788.75794462231,1,0
5344,7167.584644073711,49547.3456214296,19,4,Transfer,8.95618294863014,1,1,15,438,42379.760977355894,0,0
5345,11396.042210249396,41349.22465904961,6,0,Bill Payment,1.2041849177726713,1,1,11,127,29953.18244880021,3,0
5346,627638.313630948,37541.31569101873,22,5,Deposit,0.3706981356079703,1,1,8,195,-590096.9979399292,4,0
5347,12713.190944903192,11194.286059047192,19,3,Deposit,0.35502058228078437,1,0,7,575,-1518.904885856,2,0
5348,269.75470689800335,43930.849449516354,16,2,Withdrawal,1.7864244133373846,1,1,15,379,43661.09474261835,4,0
5349,404.32628424807757,26763.653333241775,18,6,Transfer,3.111081528557948,1,1,13,951,26359.3270489937,4,0
5350,23577.759973439668,44575.21108152583,1,6,Withdrawal,4.9626634951848345,1,1,5,680,20997.45110808616,3,0
5351,75172.57216658833,17161.563641819084,11,3,Bill Payment,6.522803263051299,1,1,5,906,-58011.00852476925,3,0
5352,46672.56114769026,4040.5015791362052,18,5,Deposit,0.9842790469095192,1,1,6,311,-42632.05956855406,4,0
5353,30796.003732599875,24322.82246432756,4,2,Transfer,5.758847642729524,1,0,10,352,-6473.181268272314,4,0
5354,225149.34014972276,14222.042636076005,11,2,Withdrawal,1.0077668548397138,1,1,8,777,-210927.29751364674,2,0
5355,7486.207140945151,36046.23519903861,16,3,Withdrawal,29.37826479529217,1,1,8,73,28560.028058093456,0,0
5356,131902.87193589908,47898.22108994559,4,5,Withdrawal,15.97922168327856,1,1,13,447,-84004.6508459535,3,0
5357,842.160176857068,34857.73340642663,1,2,Airtime,0.5401954435359628,1,1,9,877,34015.57322956956,2,0
5358,3605.098361621234,44459.76255575097,3,5,Deposit,5.3227950791592225,1,1,6,61,40854.664194129735,5,0
5359,593.4287819507317,23198.176666459112,5,4,Transfer,11.678997831296789,1,1,7,827,22604.747884508382,2,0
5360,12712.09776129831,38810.396122569786,8,0,Transfer,0.4207270606992043,1,1,16,750,26098.298361271474,2,0
5361,20079.959672606434,42309.12839691347,21,1,Deposit,0.6618404671862888,1,1,14,342,22229.168724307034,3,0
5362,27672.737021325567,35832.90575159358,9,5,Withdrawal,2.1308723846139705,1,1,15,578,8160.168730268011,1,0
5363,24928.492509948697,25881.087017408667,10,5,Transfer,0.5031281741555502,1,1,8,831,952.5945074599695,2,0
5364,3445.7378427331746,31667.439371153036,1,2,Transfer,10.839928024915281,1,1,13,557,28221.70152841986,2,0
5365,15055.795982771904,35324.84278826514,23,6,Bill Payment,10.41904908566612,1,1,12,634,20269.046805493235,3,0
5366,1102.2476175448146,13401.135757849917,20,5,Transfer,14.851558922892105,1,1,12,801,12298.888140305102,0,0
5367,336535.1735576625,40669.38378483425,8,5,Deposit,1.147016018037081,1,1,12,224,-295865.7897728283,1,0
5368,12001.03114950668,47565.90240939639,19,6,Transfer,0.23205873495366303,0,1,7,331,35564.87125988971,1,0
5369,8285.214021314732,23796.726443816864,16,2,Transfer,2.9405853859100164,1,1,15,504,15511.512422502132,1,0
5370,528543.6414186142,35352.29197238399,8,3,Deposit,10.624424579467366,1,1,13,26,-493191.3494462302,3,0
5371,1836.2981203209588,37114.26938372735,7,5,Bill Payment,5.086730408020035,1,1,7,158,35277.97126340639,1,0
5372,2318.847959008512,33450.12982855253,4,6,Bill Payment,31.936312095750182,1,1,12,528,31131.281869544022,5,0
5373,2459.1212514760914,27808.640308103142,4,6,Transfer,11.805665436326853,1,1,8,721,25349.51905662705,3,0
5374,19230.58456277492,44200.74977416572,5,4,Deposit,2.494077133705499,1,1,15,473,24970.165211390802,2,0
5375,52222.21506387064,22997.408754175827,15,1,Withdrawal,0.20167866102599435,1,1,12,472,-29224.80630969481,4,0
5376,96698.28405383194,3994.044867843575,0,5,Transfer,0.02592360820345082,1,1,11,952,-92704.23918598836,4,0
5377,3775300.8580638273,42383.262409895855,8,2,Transfer,5.1670189290838495,1,1,4,138,-3732917.5956539316,3,0
5378,244.96983771498012,34025.082343510985,20,4,Airtime,12.370779044772346,1,1,7,698,33780.112505796,3,0
5379,74419.34334673162,42613.67269848268,6,1,Withdrawal,2.9370053911329435,1,0,14,645,-31805.67064824894,2,0
5380,7228.153257945397,7788.824679790021,10,3,Deposit,10.36897055771681,1,1,10,157,560.6714218446241,5,0
5381,6816.965443757935,2506.8940849761,14,5,Deposit,4.182096441265267,1,1,10,807,-4310.0713587818345,5,0
5382,6377.017199920749,46784.35247874256,23,2,Withdrawal,0.5158128743584783,1,1,9,128,40407.33527882182,8,0
5383,3577.647206254483,8238.68698667814,4,3,Deposit,8.005250098726673,1,1,7,748,4661.039780423656,1,0
5384,639888.7865414295,40672.96427145214,18,5,Deposit,3.3922193670009215,1,1,6,768,-599215.8222699773,2,0
5385,118728.50013707235,41337.28716685116,5,3,Transfer,0.26206910176261167,1,1,7,624,-77391.21297022118,4,0
5386,23072.390313019336,35726.55482690115,22,2,Transfer,8.426294356119406,1,1,6,912,12654.164513881813,2,0
5387,328414.4001347322,7431.848343550677,13,4,Airtime,7.086949787080503,1,1,12,128,-320982.5517911815,3,0
5388,1069.4952309815667,33702.53260347957,19,4,Transfer,3.0558756005286334,1,1,14,726,32633.037372498005,3,0
5389,1538.5408362952026,44565.242583016414,13,3,Withdrawal,0.09828079789978594,1,1,10,553,43026.70174672121,2,0
5390,282.60906181607623,21851.05059524328,10,3,Airtime,2.130406276411063,1,1,13,624,21568.4415334272,0,0
5391,5438.023353872915,21262.325864551345,3,5,Transfer,2.8542124174046473,1,1,10,300,15824.30251067843,4,0
5392,30436.476513188252,22700.057169391534,9,6,Transfer,0.9035036407682289,1,1,9,805,-7736.419343796719,2,0
5393,27057.436298477383,5031.322643134115,1,0,Airtime,0.8771557584153595,0,1,13,265,-22026.113655343266,4,0
5394,29693.511179608526,44709.252882468696,3,1,Bill Payment,0.913493003151757,1,1,10,546,15015.74170286017,2,0
5395,1310.1361444652143,43589.960335045005,19,5,Withdrawal,2.3147594027908056,1,1,9,961,42279.82419057979,3,0
5396,109788.32637391581,49897.556767724025,9,3,Withdrawal,8.506232163758083,0,1,10,338,-59890.76960619179,1,0
5397,35569.89939165984,29673.973933422258,0,3,Transfer,7.122213600138238,1,1,9,275,-5895.925458237583,6,0
5398,95426.21050420194,37808.390186117904,13,1,Withdrawal,0.05082947358514621,1,1,9,562,-57617.820318084036,2,0
5399,499.9337775846478,10930.92340905793,17,2,Withdrawal,0.048447026890189905,1,1,7,337,10430.989631473283,5,0
5400,41067.88538662968,33708.912092984305,11,6,Transfer,0.4044043027252312,1,1,14,423,-7358.973293645373,4,0
5401,2047.6939165184676,32836.90958911214,18,4,Transfer,3.1422476056975546,1,1,6,85,30789.215672593673,3,0
5402,9950.255367486097,45159.22805623901,22,2,Transfer,10.985822172275947,1,1,12,528,35208.97268875291,3,0
5403,64133.99190441479,41708.84341911463,11,6,Transfer,1.0060365766554376,1,1,8,418,-22425.14848530016,1,0
5404,26428.20823660063,46984.85666827039,4,1,Bill Payment,3.2389178373099443,1,1,12,303,20556.64843166976,1,0
5405,4011.4980955314068,43572.840162378765,3,1,Withdrawal,0.20800460163522988,1,1,15,852,39561.342066847355,4,0
5406,22304.557580396107,43566.00085004375,12,0,Transfer,0.10267937472710498,1,1,12,755,21261.44326964764,0,0
5407,1029.6038231495268,4122.443007747195,17,5,Bill Payment,0.037552188971017926,1,1,7,294,3092.8391845976685,3,0
5408,219813.5117070002,42452.135682101834,11,5,Transfer,6.6719438206997514,1,1,15,579,-177361.37602489837,1,0
5409,14609.56837237478,30766.44133065279,15,5,Airtime,0.12056658863094666,1,1,7,842,16156.872958278009,5,0
5410,206302.7210017493,19641.7781365321,22,6,Withdrawal,1.5997563091709606,1,1,9,416,-186660.94286521722,1,0
5411,7684.315833639828,3769.2165950150534,5,5,Bill Payment,5.178862809366684,1,1,13,172,-3915.099238624775,1,0
5412,7729.875405813622,34206.01496363429,6,0,Transfer,4.820200215179619,1,1,9,380,26476.13955782067,2,0
5413,4777.2790486481645,17081.885776343253,23,4,Transfer,0.2836177445495453,1,1,7,703,12304.606727695089,7,0
5414,127051.50868169512,23921.036984315702,8,5,Transfer,1.4830540406911341,1,1,14,457,-103130.47169737943,3,0
5415,5330.166129005188,34404.69341570158,9,3,Transfer,5.098851038693459,1,1,9,14,29074.52728669639,5,0
5416,79952.73006474269,45676.952804183,4,1,Withdrawal,2.4899235004327305,1,1,9,291,-34275.77726055969,7,0
5417,10250.6377758134,41446.40886464492,20,0,Transfer,3.135138348702525,0,1,12,666,31195.771088831523,2,0
5418,423.2967205763307,23079.259326076393,3,2,Deposit,1.1602007888984855,1,1,9,644,22655.962605500063,2,0
5419,7040.059243785135,20001.374714872567,10,5,Withdrawal,0.19244351183192374,1,1,13,322,12961.315471087433,2,0
5420,2083.456497832131,12749.207203358326,18,0,Transfer,2.1171487512624236,1,1,13,385,10665.750705526196,2,0
5421,23571.77845740386,19248.910807622444,6,2,Transfer,5.744014642470373,1,1,13,882,-4322.867649781416,1,0
5422,2036.9004184422938,6441.272977303017,12,0,Bill Payment,7.273497574161299,1,1,6,386,4404.372558860723,1,0
5423,140357.80643345581,48584.16990987297,12,2,Transfer,4.488938857490583,1,1,10,54,-91773.63652358284,1,0
5424,18358.505834395437,29121.954754019367,20,0,Transfer,2.4977879346669503,1,1,7,132,10763.44891962393,3,0
5425,15441.407989988133,7262.486296965432,22,0,Withdrawal,4.37497381799793,0,1,16,862,-8178.9216930227,1,0
5426,81779.69591443657,18287.494454029384,17,6,Withdrawal,6.1037075446003675,1,1,13,836,-63492.20146040719,2,0
5427,151420.1751164875,27804.918037412142,8,5,Withdrawal,7.038034506241334,1,1,16,788,-123615.25707907535,3,0
5428,21158.61640317268,27111.396195402613,12,4,Bill Payment,0.4962617173436811,0,1,18,613,5952.779792229932,6,0
5429,4710.735824897939,2739.6650672129854,12,3,Bill Payment,8.122345015045175,1,1,7,969,-1971.0707576849536,3,0
5430,634.0074897008577,47591.21067722646,4,1,Transfer,0.327902608547594,1,1,10,447,46957.2031875256,2,0
5431,5585.339435485496,14493.408392272286,11,3,Deposit,10.218729747154743,1,1,6,599,8908.068956786788,1,0
5432,6409.74973790535,1793.0487776626683,0,4,Withdrawal,2.489883003808386,1,1,11,668,-4616.700960242682,3,0
5433,27285.61463877165,4745.756438563842,17,6,Withdrawal,3.9584581781875023,1,1,12,992,-22539.85820020781,3,0
5434,11044.703135040752,29429.55025915087,20,5,Deposit,1.7123282754280869,1,1,7,789,18384.847124110118,1,0
5435,87191.83272524753,7751.490513079746,20,2,Deposit,2.7814166160169123,0,1,14,737,-79440.34221216779,5,0
5436,6464.193000194923,3044.5148498216604,21,6,Withdrawal,9.327905170928783,1,1,10,167,-3419.6781503732627,6,0
5437,19651.671283854826,19601.696854222857,23,3,Transfer,1.7527282810829334,1,1,13,430,-49.97442963196954,4,0
5438,235149.05917157247,31515.29842466924,16,1,Bill Payment,4.152632614367674,1,0,12,953,-203633.76074690322,5,0
5439,43636.55205091863,6480.150437239006,9,5,Transfer,5.2075568049958925,1,1,8,603,-37156.40161367963,3,0
5440,19534.25590909845,16353.06377541446,8,1,Bill Payment,0.7915109312447719,1,1,14,391,-3181.1921336839896,1,0
5441,6608.494303024655,21470.27290960257,19,2,Withdrawal,7.52124898246874,1,0,8,275,14861.778606577915,4,0
5442,6207.647052374571,8813.54479155159,7,6,Withdrawal,34.888532771961486,1,1,10,133,2605.8977391770195,6,0
5443,4018.940115927055,25797.621024868797,14,6,Deposit,0.8424572287226083,1,1,9,712,21778.68090894174,1,0
5444,7465.041494026023,5175.490258186775,12,1,Transfer,7.3026001740466455,1,1,9,951,-2289.551235839249,2,0
5445,99840.74819231921,3279.4063209083643,20,4,Bill Payment,0.7954071251869919,1,1,12,608,-96561.34187141084,1,0
5446,14132.373781312626,26471.932990601603,16,3,Transfer,15.004352573222416,1,1,14,941,12339.559209288976,0,0
5447,1480.9719308281817,13146.951664792907,8,1,Transfer,2.646523133145525,1,1,8,869,11665.979733964725,3,0
5448,756409.8108387297,5673.316587003348,23,3,Transfer,19.539397965745778,0,1,9,879,-750736.4942517264,3,1
5449,41769.86319508262,21771.716786893983,20,0,Transfer,0.3516712792567461,1,1,17,94,-19998.146408188633,3,0
5450,1320.9589102092784,45841.89623635234,10,3,Transfer,7.826653980786576,1,1,6,169,44520.93732614306,2,0
5451,9102.479660202147,36485.42988605359,3,2,Transfer,3.2063622200072484,1,1,10,682,27382.950225851448,2,0
5452,27495.366145514654,40965.17985200435,23,4,Deposit,1.7088896669945393,1,1,6,416,13469.813706489698,5,0
5453,666092.7383462616,43723.785449173185,6,5,Withdrawal,6.889410907998208,0,1,15,942,-622368.9528970884,4,0
5454,2401.3229256278855,48658.75932842453,19,1,Bill Payment,5.043795070616582,1,1,6,388,46257.436402796644,4,0
5455,155139.72457508763,38399.08210219448,22,5,Transfer,11.65929278735727,1,1,7,743,-116740.64247289315,3,0
5456,361845.5903962704,30811.988175034505,21,4,Transfer,1.4304812468852997,1,1,9,6,-331033.60222123587,2,0
5457,6264.733884244133,18905.868134810113,2,3,Transfer,14.045880026802319,1,1,10,707,12641.13425056598,7,0
5458,12644.43861461575,9900.518591328087,9,1,Withdrawal,5.134271260876107,1,1,12,130,-2743.920023287663,2,0
5459,2772.1584103071987,34646.33382518142,2,4,Deposit,2.9931325920835405,1,1,7,661,31874.175414874222,6,0
5460,14662.92851603032,49752.54931997515,0,2,Deposit,0.2729742860218623,1,1,4,606,35089.62080394483,4,0
5461,20472.1366198261,23900.575546327032,13,0,Transfer,7.244597663823075,1,1,6,603,3428.438926500934,6,0
5462,82396.64476232811,36460.289036547576,12,6,Transfer,9.773803118311996,1,1,12,247,-45936.35572578054,4,0
5463,194924.3750447654,25259.530049664652,4,0,Transfer,8.292736691354927,1,1,7,398,-169664.84499510075,5,0
5464,4933.519321890704,22164.737744810354,7,2,Bill Payment,6.652710902546959,1,1,13,797,17231.21842291965,2,0
5465,430.6733316611255,21104.975064435843,11,5,Transfer,17.435602021308352,1,1,11,144,20674.30173277472,3,0
5466,21110.175226501953,25726.60946365318,5,0,Bill Payment,9.45578217866749,1,1,10,493,4616.434237151228,4,0
5467,39619.43501033782,18977.88743140338,23,2,Bill Payment,13.147051712823103,1,1,11,369,-20641.54757893444,2,0
5468,36273.23336410191,37689.89276926858,22,3,Deposit,6.5555414330430795,1,1,17,876,1416.6594051666762,4,0
5469,11460.407005840367,43839.32930298431,1,5,Airtime,8.579749881104153,1,1,8,124,32378.922297143945,0,0
5470,28268.522892650177,44261.380025614024,23,5,Transfer,1.7065269933165887,1,1,8,562,15992.857132963847,4,0
5471,456292.6307182294,12157.23695786547,3,6,Transfer,5.526661641882064,1,1,9,497,-444135.3937603639,3,0
5472,47262.30573856631,44899.54779784305,4,2,Transfer,1.1504555646704056,1,1,12,388,-2362.7579407232624,1,0
5473,10438.572830094634,17736.01036090015,10,0,Transfer,0.3589328298056826,1,1,12,718,7297.437530805515,8,0
5474,8099.87870460276,16156.075608779585,12,6,Transfer,4.328658260051779,1,1,6,441,8056.196904176825,2,0
5475,15682.414760726017,36611.04681251356,7,6,Deposit,7.637192687092695,1,1,11,16,20928.632051787543,5,0
5476,581566.1044439907,15930.120664228181,20,3,Transfer,0.43191848002285504,1,1,13,139,-565635.9837797625,7,0
5477,15266.231565438839,3595.3538748757956,4,5,Deposit,1.0000760727078348,1,1,18,191,-11670.877690563044,2,0
5478,21171.501997664534,19307.270843205093,5,2,Transfer,0.48788433979261314,1,1,8,607,-1864.2311544594413,5,0
5479,8394.842919398845,36351.8144175591,14,2,Transfer,5.028041543135027,1,1,11,952,27956.971498160256,3,0
5480,198385.36676419497,17020.962593238648,22,6,Withdrawal,0.4142026864890647,1,1,7,484,-181364.40417095632,4,0
5481,1109782.390516294,31848.39374376218,15,5,Withdrawal,0.4896938198406149,1,0,6,797,-1077933.9967725317,3,1
5482,54242.830113550335,33345.85276889339,10,5,Withdrawal,1.533762602316677,1,1,12,458,-20896.977344656945,6,0
5483,25992.044971966912,36953.06457459145,6,3,Bill Payment,1.5751626447752423,1,1,9,943,10961.01960262454,2,0
5484,23707.948872348225,44959.39284923588,5,5,Deposit,4.076615033142138,0,1,16,294,21251.44397688766,3,0
5485,187.0519568589418,22195.66046415314,11,1,Withdrawal,0.16357865389097978,1,1,15,236,22008.6085072942,1,0
5486,97763.02612592884,9155.171756460397,3,0,Transfer,4.77703831166729,0,1,6,38,-88607.85436946843,3,0
5487,28805.822965570926,16627.36005616258,13,5,Deposit,2.6526606903835583,1,1,12,604,-12178.462909408347,2,0
5488,51879.7646153227,22176.19550352531,10,1,Deposit,0.9845281567088875,1,0,7,99,-29703.569111797395,7,0
5489,5308.558517929756,35980.68199707754,11,3,Deposit,5.2971448128801155,1,1,12,97,30672.123479147784,3,0
5490,10209.625615221576,1642.9841525200416,1,3,Withdrawal,1.9999553064000857,1,1,9,735,-8566.641462701535,2,0
5491,9681.287009828915,16473.48378855407,10,4,Withdrawal,8.786483684032481,1,1,15,328,6792.196778725154,2,0
5492,169947.6909087444,39212.28646994652,12,4,Withdrawal,22.749854573206584,1,1,11,735,-130735.40443879788,4,0
5493,10326.620212168875,33872.027463204075,10,3,Transfer,7.548616422199559,1,1,8,880,23545.407251035198,4,0
5494,1418798.0737504486,36855.25870569465,8,4,Transfer,6.793201538097135,0,1,14,54,-1381942.815044754,5,0
5495,52141.9370652715,40778.72770252054,20,2,Deposit,2.1937145185858977,1,1,12,709,-11363.20936275096,2,0
